,end,start,text,season,episode,norm_text
239,577.327,575.894,to take out Jack?,27,17,to take out jack
240,578.995,577.362,"The most powerful bribe
in the world:",27,17,the most powerful bribe in the world
241,581.931,579.03,"a free full-page ad
in the play program.",27,17,a free fullpage ad in the play program
242,586.269,583.802,"It's a funny thing about fists,
everyone gets them,",27,17,its a funny thing about fists everyone gets them
243,588.971,586.304,"but not everyone gets
the instruction manual.",27,17,but not everyone gets the instruction manual
244,593.309,589.007,"Oh, no, his mouth wrote checks
his fists <i>could</i> cash!",27,17,oh no his mouth wrote checks his fists icouldi cash
245,596.646,595.447,(gasps),27,17,gasps
246,597.88,596.681,Someone is using the go-round,27,17,someone is using the goround
247,599.682,597.916,for non-merry purposes.,27,17,for nonmerry purposes
248,602.819,599.718,"Attention: in <i>Casablanca,</i>
the part of Rick Blaine",27,17,attention in icasablancai the part of rick blaine
249,604.287,602.854,will now be played by Milhouse.,27,17,will now be played by milhouse
250,606.656,604.322,"Also, the cafeteria
is out of buns,",27,17,also the cafeteria is out of buns
251,608.224,606.691,"so for hamburgers
we will now be using",27,17,so for hamburgers we will now be using
252,609.926,608.259,two slices of day-old toast.,27,17,two slices of dayold toast
253,611.527,609.961,That is all.,27,17,that is all
254,614.297,611.563,(crunching loudly),27,17,crunching loudly
255,618.167,615.266,"Where you're going,
I can't...",27,17,where youre going i cant
256,619.203,618.203,Line!,27,17,line
257,620.703,619.237,Follow!,27,17,follow
258,622.105,620.739,Sounds weird to me.,27,17,sounds weird to me
259,623.339,622.14,"""I can't follow.""",27,17,i cant follow
260,625.007,623.375,"""I can't follow.""",27,17,i cant follow
261,627.91,625.043,"Also, why would Nazis
respect letters of transit",27,17,also why would nazis respect letters of transit
262,629.278,627.946,signed by De Gaulle?,27,17,signed by de gaulle
263,631.447,629.314,"I may be pulling on a thread,
but hear me out...",27,17,i may be pulling on a thread but hear me out
264,633.015,631.483,(groans),27,17,groans
265,637.987,636.388,"Everything looks
great, Marge.",27,17,everything looks great marge
266,639.956,638.022,"That cheese is
cubed perfectly.",27,17,that cheese is cubed perfectly
267,640.991,639.991,Thank you.,27,17,thank you
268,642.191,641.025,I get queasy when I see,27,17,i get queasy when i see
269,643.826,642.227,"cubes that are cut
on the bias.",27,17,cubes that are cut on the bias
270,644.827,643.862,(doorbell rings),27,17,doorbell rings
271,647.697,644.863,"Oh, Mr. Smithers.",27,17,oh mr smithers
272,649.098,647.732,"Come in, come in, come in.",27,17,come in come in come in
273,650.867,649.134,"Can I get you
a Tom Collins?",27,17,can i get you a tom collins
274,653.169,650.902,"Hello, Tom Collins.",27,17,hello tom collins
275,656.172,654.305,"Hmm, I see
what's going on here.",27,17,hmm i see whats going on here
276,658.875,656.207,"Fix up your boss
so he won't be so hard on you.",27,17,fix up your boss so he wont be so hard on you
277,661.344,658.91,"Well, nice try.",27,17,well nice try
278,664.981,661.379,"I want a vodka tonic,
and then I'm gonna leave.",27,17,i want a vodka tonic and then im gonna leave
279,668.151,665.016,"Mr. Collins, would you be
charmed by horror stories",27,17,mr collins would you be charmed by horror stories
280,669.819,668.186,"of working
with Bill Shatner?",27,17,of working with bill shatner
281,671.053,669.854,"Uh, who?",27,17,uh who
282,672.488,671.089,I like you already.,27,17,i like you already
283,673.956,672.524,You know what?,27,17,you know what
284,676.159,673.992,"I don't think that attitude
is the real you.",27,17,i dont think that attitude is the real you
285,679.195,676.194,"I believe you have
a pinched nerve in your neck,",27,17,i believe you have a pinched nerve in your neck
286,680.463,679.23,and guess what?,27,17,and guess what
287,683.866,680.498,"You're in luck,
because I give great massage.",27,17,youre in luck because i give great massage
288,684.967,683.902,"Sorry, not interested.",27,17,sorry not interested
289,686.068,685.003,(bones popping),27,17,bones popping
290,687.37,686.104,"Wow, wow.",27,17,wow wow
291,688.971,687.405,How did you do that?,27,17,how did you do that
292,692.108,689.007,"Would you like to discuss that
over Peruvian tapas?",27,17,would you like to discuss that over peruvian tapas
293,693.943,692.143,"Simpson, I'm stealing
your bartender.",27,17,simpson im stealing your bartender
294,695.144,693.978,"Take the next
couple days off.",27,17,take the next couple days off
295,696.18,695.18,Woo-hoo!,27,17,woohoo
296,697.647,696.214,Three day bender!,27,17,three day bender
297,702.819,699.918,"Are there any gay-themed songs
about celebrating?",27,17,are there any gaythemed songs about celebrating
298,705.221,702.854,âª Celebrate âª,27,17, celebrate 
299,706.522,705.256,"âª Good times, come on âª",27,17, good times come on 
300,709.025,706.558,âª Let's celebrate âª,27,17, lets celebrate 
301,711.427,709.06,"Did you used to jog
with Monty?",27,17,did you used to jog with monty
302,713.496,711.463,"Mm, sort of.",27,17,mm sort of
303,717.733,713.531,"âª Come on, let's celebrate âª",27,17, come on lets celebrate 
304,721.404,717.769,"âª There's a party going on
right here âª",27,17, theres a party going on right here 
305,724.207,721.439,"âª A celebration to last
throughout the years... âª",27,17, a celebration to last throughout the years 
306,727.677,726.544,(door opens),27,17,door opens
307,730.046,727.712,(humming),27,17,humming
308,732.014,730.081,"Smithers, where have you been?",27,17,smithers where have you been
309,733.549,732.05,I'm dictating my autobiography.,27,17,im dictating my autobiography
310,736.085,733.585,"Chapter One: A Commotion
at the Telegraph Office.",27,17,chapter one a commotion at the telegraph office
311,737.954,736.12,I'm afraid I have other plans.,27,17,im afraid i have other plans
312,739.288,737.989,There are no other plans.,27,17,there are no other plans
313,741.09,739.324,"Now take my picture
for the back cover.",27,17,now take my picture for the back cover
314,744.16,742.227,"No, sir, I don't think I will.",27,17,no sir i dont think i will
315,746.896,744.195,"In fact, what I'm going
to do is...",27,17,in fact what im going to do is
316,748.598,746.931,quit!,27,17,quit
317,751.334,748.633,"(gasps) My God, I did it.",27,17,gasps my god i did it
318,752.335,751.369,I actually quit.,27,17,i actually quit
319,754.403,752.37,No one quits me.,27,17,no one quits me
320,757.04,756.04,(groans),27,17,groans
321,761.11,759.444,One more button.,27,17,one more button
322,762.411,761.145,(screams),27,17,screams
323,765.014,762.447,"You're forgetting
who installed this system.",27,17,youre forgetting who installed this system
324,768.307,767.307,Ahoy-hoy!,27,17,ahoyhoy
325,772.19,769.825,"So, you want time off
for your sister's funeral?",27,17,so you want time off for your sisters funeral
326,773.282,772.282,(laughs),27,17,laughs
327,774.316,773.316,"Miss Naegle,",27,17,miss naegle
328,776.651,774.35,release the hounds.,27,17,release the hounds
329,777.563,776.686,Wh-What do you mean?,27,17,whwhat do you mean
330,780.131,777.564,"Send vicious dogs
to rip him to shreds.",27,17,send vicious dogs to rip him to shreds
331,782.267,780.167,"But wouldn't I be
criminally liable?",27,17,but wouldnt i be criminally liable
332,783.268,782.302,I said release!,27,17,i said release
333,784.436,783.303,"Release, release!",27,17,release release
334,786.771,784.471,That sounds vaguely sexual.,27,17,that sounds vaguely sexual
335,788.573,786.807,"I'm gonna have to file
a grievance.",27,17,im gonna have to file a grievance
336,791.576,788.609,"Also, let's just see how you've
been treating those hounds.",27,17,also lets just see how youve been treating those hounds
337,792.31,791.612,What the...,27,17,what the
338,793.411,792.346,"Okay, we're gonna have",27,17,okay were gonna have
339,795.313,793.447,to shut this all down.,27,17,to shut this all down
340,797.382,795.349,"You know, he doesn't
give me health insurance...",27,17,you know he doesnt give me health insurance
341,799.884,797.417,"and I, uh,
I think I have rabies.",27,17,and i uh i think i have rabies
342,801.453,799.92,"Okay, that's it,
Mr. Burns.",27,17,okay thats it mr burns
343,802.554,801.488,I'm gonna need to speak,27,17,im gonna need to speak
344,804.222,802.589,"to your head
of Human Resources.",27,17,to your head of human resources
345,805.657,804.258,It's this guy.,27,17,its this guy
346,813.231,811.365,Um... what are you doing?,27,17,um what are you doing
347,814.432,813.267,"Oh, sorry.",27,17,oh sorry
348,815.634,814.468,"I used to do that
for Mr. Burns.",27,17,i used to do that for mr burns
349,817.636,815.669,"Ah, forget about Burns.",27,17,ah forget about burns
350,819.004,817.671,Ancient-a history.,27,17,ancienta history
351,821.573,819.039,"I left-a the Italy
40 years ago,",27,17,i lefta the italy 40 years ago
352,823.375,821.608,but do you see me-a crying,27,17,but do you see mea crying
353,827.412,823.41,"in my <i>pappardelle rustiche</i>
<i>con salsiccia e porri?</i>",27,17,in my ipappardelle rustichei icon salsiccia e porrii
354,829.781,827.447,"Waylon, just what
did you see in him?",27,17,waylon just what did you see in him
355,838.657,834.988,"Now to set her down gently
on the golf course.",27,17,now to set her down gently on the golf course
356,845.63,843.964,"You're right, totally.",27,17,youre right totally
357,846.865,845.666,I'm here for you.,27,17,im here for you
358,849.434,846.9,"Listen, I'm making
a trip to Cuba, okay?",27,17,listen im making a trip to cuba okay
359,851.436,849.469,"My homeland,
where my accent",27,17,my homeland where my accent
360,853.571,851.471,is not so reedickoloss.,27,17,is not so reedickoloss
361,855.507,853.607,Come with me to Havana.,27,17,come with me to havana
362,858.81,855.542,(Cuban music plays),27,17,cuban music plays
363,860.645,858.845,"SMITHERS:
<i>W-wait a minute.</i>",27,17,smithers iwwait a minutei
364,862.48,860.681,<i>I'm... not sure.</i>,27,17,iim not surei
365,864.282,862.516,"But this is the route
we're gonna take.",27,17,but this is the route were gonna take
366,865.45,864.318,"Oh, what the hell,",27,17,oh what the hell
367,866.718,865.485,"this is gonna be
the time of my life.",27,17,this is gonna be the time of my life
368,868.553,866.753,I'm in!,27,17,im in
369,871.423,869.856,(crying),27,17,crying
370,873.725,871.458,"Milhouse is the worst actor
I've ever seen,",27,17,milhouse is the worst actor ive ever seen
371,876.661,873.76,"and I have to play
opposite him!",27,17,and i have to play opposite him
372,878.496,876.697,He's so bad.,27,17,hes so bad
373,880.565,878.532,Look at his headshot.,27,17,look at his headshot
374,882.701,880.6,(Marge groans),27,17,marge groans
375,884.469,882.736,"Whenever I'm dealing
with someone who",27,17,whenever im dealing with someone who
376,885.904,884.504,"isn't doing a great job,",27,17,isnt doing a great job
377,888.873,885.939,"what I do is treat them
like they're perfect.",27,17,what i do is treat them like theyre perfect
378,890.108,888.909,"(sniffles)
Really?",27,17,sniffles really
379,891.943,890.143,"If they sense
you believe in them,",27,17,if they sense you believe in them
380,893.178,891.978,they'll get better.,27,17,theyll get better
381,894.779,893.213,"Did our taxes, Marge.",27,17,did our taxes marge
382,897.148,894.815,"The government
owes us $2 million.",27,17,the government owes us 2 million
383,899.584,897.184,"That is really, really great,",27,17,that is really really great
384,901.119,899.619,"but maybe
you should check again.",27,17,but maybe you should check again
385,902.12,901.154,What?,27,17,what
386,903.521,902.155,"Oh, I... my mistake.",27,17,oh i my mistake
387,905.023,903.557,We owe them $37.,27,17,we owe them 37
388,907.058,905.058,That's some nice adding.,27,17,thats some nice adding
389,908.793,907.094,Yeah.,27,17,yeah
390,914.733,912.432,(Cuban music playing),27,17,cuban music playing
391,917.001,915.769,I've done it.,27,17,ive done it
392,918.002,917.037,I'm happy.,27,17,im happy
393,919.504,918.038,I'm in a new world,27,17,im in a new world
394,920.805,919.539,"and completely
forgotten about...",27,17,and completely forgotten about
395,921.806,920.841,(shouts),27,17,shouts
396,923.174,921.842,"What, the buzzard of death?",27,17,what the buzzard of death
397,924.409,923.21,(gasps),27,17,gasps
398,926.077,924.444,It reminds you of him!,27,17,it reminds you of him
399,927.078,926.113,"I'm sorry, sir.",27,17,im sorry sir
400,928.413,927.114,(gasps),27,17,gasps
401,930.181,928.448,"You address me
like I am him.",27,17,you address me like i am him
402,932.083,930.217,"Everything reminds you
of him!",27,17,everything reminds you of him
403,934.452,932.119,I bet that mural of him,27,17,i bet that mural of him
404,936.654,934.488,"being driven out
of Cuba in 1959",27,17,being driven out of cuba in 1959
405,938.99,936.69,reminds you of him!,27,17,reminds you of him
406,943.628,939.025,"Waylon, I am a man who needs
100% commitment, okay?",27,17,waylon i am a man who needs 100 commitment okay
407,946.731,944.831,"Okay, well, maybe not 100,",27,17,okay well maybe not 100
408,949.434,946.767,"but at least, like, 20,
you know, which is",27,17,but at least like 20 you know which is
409,951.436,949.469,"the percentage that
your cell phone needs",27,17,the percentage that your cell phone needs
410,952.57,951.471,to stay in the green.,27,17,to stay in the green
411,954.038,952.606,"So tell me now, Waylon.",27,17,so tell me now waylon
412,956.141,954.074,Am I in the green?,27,17,am i in the green
413,957.008,956.176,(sighs),27,17,sighs
414,958.877,957.043,I'm afraid not.,27,17,im afraid not
415,964.983,960.514,"(sobbing) Beneath this mask
I am crying.",27,17,sobbing beneath this mask i am crying
416,966.151,965.018,"Everyone who's
replaced Smithers",27,17,everyone whos replaced smithers
417,967.652,966.186,"has been nothing
but trouble.",27,17,has been nothing but trouble
418,969.387,967.687,"You're my lawyers,
tell me what to do.",27,17,youre my lawyers tell me what to do
419,972.724,969.423,"Sir, I think your only option
is to get Mr. Smithers back.",27,17,sir i think your only option is to get mr smithers back
420,973.925,972.759,You'll have to give him money.,27,17,youll have to give him money
421,976.327,973.96,"Lots of money,
but it won't be enough.",27,17,lots of money but it wont be enough
422,977.595,976.363,(lawyers muttering agreement),27,17,lawyers muttering agreement
423,979.664,977.631,"Yes, I suppose
what this calls for",27,17,yes i suppose what this calls for
424,983.134,979.699,"is a personal apology
straight from my heart.",27,17,is a personal apology straight from my heart
425,985.904,983.17,"Have it on my desk
first thing tomorrow...",27,17,have it on my desk first thing tomorrow
426,988.973,985.939,"and write yourselves apologies
from me to you",27,17,and write yourselves apologies from me to you
427,990.608,989.009,"for making you work late,",27,17,for making you work late
428,993.912,990.644,"and they'd better
sound sincere.",27,17,and theyd better sound sincere
429,1003.455,1001.455,You're going to be great.,27,17,youre going to be great
430,1004.923,1003.49,I already am...,27,17,i already am
431,1007.058,1004.958,"because you just
told me so.",27,17,because you just told me so
432,1008.093,1007.093,Oh.,27,17,oh
433,1009.16,1008.128,(giggles),27,17,giggles
434,1010.628,1009.196,Thank you.,27,17,thank you
435,1014.098,1010.664,"So, what brought you
to Casablanca?",27,17,so what brought you to casablanca
436,1016.835,1014.134,I came here for the waters.,27,17,i came here for the waters
437,1019.904,1016.87,"There are no waters
in Casablanca.",27,17,there are no waters in casablanca
438,1022.173,1019.94,I was misinformed.,27,17,i was misinformed
439,1023.942,1022.209,(audience cheers),27,17,audience cheers
440,1026.778,1023.977,"Is it just me or is Milhouse
really killing it?",27,17,is it just me or is milhouse really killing it
441,1029.013,1026.813,"He's like
a young Noah Wylie.",27,17,hes like a young noah wylie
442,1031.516,1030.417,(groans),27,17,groans
443,1033.117,1031.551,"If that plane
leaves the ground",27,17,if that plane leaves the ground
444,1035.42,1033.153,"and you're not with him,
you'll regret it.",27,17,and youre not with him youll regret it
445,1038.423,1035.455,"Maybe not today,
maybe not tomorrow,",27,17,maybe not today maybe not tomorrow
446,1041.092,1038.458,"but soon and for the rest
of your life.",27,17,but soon and for the rest of your life
447,1042.093,1041.127,(audience cheers),27,17,audience cheers
448,1043.962,1042.128,"You did it, Marge.",27,17,you did it marge
449,1045.997,1043.997,"This earns
my highest praise:",27,17,this earns my highest praise
450,1047.699,1046.032,get through-able.,27,17,get throughable
451,1054.472,1051.905,"Milhouse,
you were incredible.",27,17,milhouse you were incredible
452,1056.508,1054.508,Maybe that's because...,27,17,maybe thats because
453,1058.576,1056.543,I'm not Milhouse.,27,17,im not milhouse
454,1060.144,1058.612,(gasps),27,17,gasps
455,1062.18,1060.18,"Oh, but,
is Milhouse okay?",27,17,oh but is milhouse okay
456,1064.115,1062.215,Is Milhouse ever okay?,27,17,is milhouse ever okay
457,1065.483,1064.15,Good point. (laughs),27,17,good point laughs
458,1067.585,1065.519,"Now let's go
to the soda fountain",27,17,now lets go to the soda fountain
459,1070.021,1067.621,"and ask the jerk
for a float with two straws.",27,17,and ask the jerk for a float with two straws
460,1071.589,1070.056,What year are you from?,27,17,what year are you from
461,1072.59,1071.625,(laughs),27,17,laughs
462,1074.125,1072.626,"Oh, who cares?",27,17,oh who cares
463,1077.829,1075.428,"Mr. Burns, Mr. Smithers,",27,17,mr burns mr smithers
464,1081.866,1077.864,"I make-a something
very special for your reunion.",27,17,i makea something very special for your reunion
465,1083.501,1081.902,One cheese pizza.,27,17,one cheese pizza
466,1084.669,1083.537,"Well, Smithers,
I got here",27,17,well smithers i got here
467,1086.104,1084.704,"as soon as I heard
you wanted to meet.",27,17,as soon as i heard you wanted to meet
468,1088.439,1086.139,"Took something called Uber,
which I thought would be",27,17,took something called uber which i thought would be
469,1090.542,1088.475,"a Wehrmacht staff car,
but turned out to be a...",27,17,a wehrmacht staff car but turned out to be a
470,1091.577,1090.577,(groans),27,17,groans
471,1092.677,1091.611,"Prius, driven by a...",27,17,prius driven by a
472,1093.978,1092.712,"(groans)
woman.",27,17,groans woman
473,1095.413,1094.014,"Now, down to business.",27,17,now down to business
474,1098.917,1097.284,<i>It's all here.</i>,27,17,iits all herei
475,1100.218,1098.952,"<i>Everything it'll take</i>
<i>to get him back.</i>",27,17,ieverything itll takei ito get him backi
476,1101.786,1100.253,"<i>Oh, no, forgot</i>
<i>the Starbucks card.</i>",27,17,ioh no forgoti ithe starbucks cardi
477,1102.787,1101.821,<i>Is it too late to...</i>,27,17,iis it too late toi
478,1103.855,1102.822,"Sir, before you start,",27,17,sir before you start
479,1105.356,1103.89,"let me say I don't want money,",27,17,let me say i dont want money
480,1108.126,1105.392,"and I don't want some letter
written by your lawyers.",27,17,and i dont want some letter written by your lawyers
481,1109.661,1108.161,"I want to know
why you want me back.",27,17,i want to know why you want me back
482,1112.063,1109.696,I see.,27,17,i see
483,1113.831,1112.098,"Well, the thing is,",27,17,well the thing is
484,1116.267,1113.867,"you really care about me,
don't you?",27,17,you really care about me dont you
485,1118.87,1116.303,"Maybe a little, still.",27,17,maybe a little still
486,1120.204,1118.905,"All right, Smithers.",27,17,all right smithers
487,1121.773,1120.24,"There's one thing
I've never given you.",27,17,theres one thing ive never given you
488,1124.108,1121.808,"I kept it bottled up
inside all these years",27,17,i kept it bottled up inside all these years
489,1125.209,1124.144,and here it is...,27,17,and here it is
490,1126.711,1125.245,your performance review.,27,17,your performance review
491,1127.712,1126.746,(gasps),27,17,gasps
492,1129.581,1127.747,It's... excellent.,27,17,its excellent
493,1131.783,1129.616,"Amazingly, that's enough.",27,17,amazingly thats enough
494,1132.85,1131.818,"Thank you, sir.",27,17,thank you sir
495,1136.22,1132.886,âª You must remember this âª,27,17, you must remember this 
496,1139.157,1136.256,âª A kiss is just a kiss... âª,27,17, a kiss is just a kiss 
497,1140.959,1139.192,No music!,27,17,no music
498,1146.123,1144.29,"I heard you serve
10-year-olds.",27,17,i heard you serve 10yearolds
499,1148.258,1146.158,"That's referring to the age
of the pickled eggs,",27,17,thats referring to the age of the pickled eggs
500,1150.193,1148.294,"but, uh, I'll get you a milk.",27,17,but uh ill get you a milk
501,1154.064,1151.664,"Mr. Smithers,
why do guys do",27,17,mr smithers why do guys do
502,1156.667,1154.099,"such stupid things
when it comes to dames?",27,17,such stupid things when it comes to dames
503,1159.002,1156.702,"Hey, you been talking
to that weird Bogart kid?",27,17,hey you been talking to that weird bogart kid
504,1160.904,1159.038,"He came around here
trying to talk me",27,17,he came around here trying to talk me
505,1163.307,1160.939,"into an expedition
to find some gold.",27,17,into an expedition to find some gold
506,1166.043,1163.342,"Yeah, so I'm getting
the mules.",27,17,yeah so im getting the mules
507,1167.811,1166.078,"Let me tell you about dames,
Milhouse.",27,17,let me tell you about dames milhouse
508,1169.98,1167.846,"I know nothing about them,
but as for love,",27,17,i know nothing about them but as for love
509,1172.015,1170.015,"what keeps you going
is the thrill of the chase.",27,17,what keeps you going is the thrill of the chase
510,1173.65,1172.051,"The possibility
that one day you",27,17,the possibility that one day you
511,1175.552,1173.686,"might get what you want,
even though the reality is",27,17,might get what you want even though the reality is
512,1177.654,1175.587,you probably never will.,27,17,you probably never will
513,1179.656,1177.69,"That's why I don't
chase dames.",27,17,thats why i dont chase dames
514,1180.891,1179.692,Just gold.,27,17,just gold
515,1182.559,1180.926,I'll be back in six months,27,17,ill be back in six months
516,1183.894,1182.594,"with one-third
of the biggest treasure",27,17,with onethird of the biggest treasure
517,1185.729,1183.929,you ever saw.,27,17,you ever saw
518,1188.098,1185.764,"(Theme from <i>The Treasure</i>
<i>of the Sierra Madre</i> plays)",27,17,theme from ithe treasurei iof the sierra madrei plays
519,1209.949,1203.449,"== sync, corrected by <font color=#00FF00>elderman</font> ==
<font color=#00FFFF>@elder_man</font>",27,17, sync corrected by font color00ff00eldermanfont font color00ffffeldermanfont
520,1255.556,1253.589,Shh!,27,17,shh
521,1262.773,1256.305,"Please rate this subtitle at www.osdb.link/7gdmq
Help other users to choose the best subtitles",27,17,please rate this subtitle at wwwosdblink7gdmq help other users to choose the best subtitles
0,9.686,5.686,"<font color=""#00FF00"">âª The Simpsons 27x18 âª</font>
<font color=""#00FFFF"">How Lisa Got Her Marge Back</font>
Original Air Date on April",27,18,font color00ff00 the simpsons 27x18 font font color00ffffhow lisa got her marge backfont original air date on april
1,11.521,9.687,(exclaiming),27,18,exclaiming
2,16.045,11.545,"== sync, corrected by <font color=#00FF00>elderman</font> ==
<font color=#00FFFF>@elder_man</font>",27,18, sync corrected by font color00ff00eldermanfont font color00ffffeldermanfont
3,18.094,16.127,(school bell ringing),27,18,school bell ringing
4,21.098,20.098,(Barney belches),27,18,barney belches
5,25.701,24.269,D'oh!,27,18,doh
6,26.702,25.737,(tires screeching),27,18,tires screeching
7,27.703,26.738,(grunts),27,18,grunts
8,30.072,27.739,âª âª,27,18, 
9,33.076,32.076,Yech!,27,18,yech
10,41.074,35.0,"Advertise your product or brand here
contact www.OpenSubtitles.org today",27,18,advertise your product or brand here contact wwwopensubtitlesorg today
11,46.389,43.454,(somber music),27,18,somber music
12,57.567,55.767,BART: Yes! (chuckles),27,18,bart yes chuckles
13,59.268,57.602,(humming happily),27,18,humming happily
14,63.573,62.173,"(chuckles):
Oh, China,",27,18,chuckles oh china
15,66.275,63.608,"is there nothing that can't
be made in you?",27,18,is there nothing that cant be made in you
16,67.843,66.311,(gentle wind chime),27,18,gentle wind chime
17,69.947,68.947,Hmm.,27,18,hmm
18,75.151,73.685,(humming happily),27,18,humming happily
19,77.653,75.186,"Ah, my first sucker.
(chuckles)",27,18,ah my first sucker chuckles
20,79.522,77.689,"Oh, a dollar.",27,18,oh a dollar
21,81.49,79.557,Now I can have lunch.,27,18,now i can have lunch
22,84.126,82.46,Hmm?,27,18,hmm
23,86.195,84.162,It's a trick!,27,18,its a trick
24,88.164,86.231,I never needed these.,27,18,i never needed these
25,90.399,88.199,(humming happily),27,18,humming happily
26,92.134,90.435,(groans),27,18,groans
27,93.569,92.17,"Oh, lookie here,",27,18,oh lookie here
28,96.472,93.605,"it's the ol' fishing line
on a dollar bill prank.",27,18,its the ol fishing line on a dollar bill prank
29,99.775,96.507,"Man, even a backwoods,
no account, inbred,",27,18,man even a backwoods no account inbred
30,103.279,99.811,"lead-paint-eating,
kerosene-huffing,",27,18,leadpainteating kerosenehuffing
31,107.617,103.314,"roadkill-chomping, um,
what was my point?",27,18,roadkillchomping um what was my point
32,111.454,109.287,"That is a practical joke, Luann.",27,18,that is a practical joke luann
33,114.423,111.489,"Which is too bad, because I
desperately need that dollar.",27,18,which is too bad because i desperately need that dollar
34,117.159,114.459,"I could also use the
fishing line to get some dinner.",27,18,i could also use the fishing line to get some dinner
35,119.195,117.195,"Bart, if Milhouse is
hiding with you,",27,18,bart if milhouse is hiding with you
36,121.264,119.23,"tell him he has to shop for
school clothes.",27,18,tell him he has to shop for school clothes
37,123.899,121.299,Yay! School clothes.,27,18,yay school clothes
38,127.803,125.57,"This isn't right, no one's
falling for my pranks.",27,18,this isnt right no ones falling for my pranks
39,129.772,127.839,Huh!,27,18,huh
40,131.14,129.807,"At least it wasn't
a total waste.",27,18,at least it wasnt a total waste
41,132.275,131.175,I found a quarter.,27,18,i found a quarter
42,133.676,132.31,(grunts with effort),27,18,grunts with effort
43,135.311,133.711,(all laugh),27,18,all laugh
44,137.48,135.346,"Well, we sure got him good.",27,18,well we sure got him good
45,140.149,137.515,"Duh, what a moron, duh.",27,18,duh what a moron duh
46,142.818,140.184,"I sure wish Archie
was alive to see it.",27,18,i sure wish archie was alive to see it
47,149.692,148.259,(engine starts),27,18,engine starts
48,151.127,149.727,Duh...,27,18,duh
49,153.129,151.162,(groans),27,18,groans
50,155.665,153.164,"ANNOUNCER: It's Thursday night,
and that can only mean,",27,18,announcer its thursday night and that can only mean
51,157.4,155.7,"counter-intuitively, football!",27,18,counterintuitively football
52,159.168,157.435,"BRITISH ANNOUNCER:
From London's Wembley Stadium,",27,18,british announcer from londons wembley stadium
53,161.804,159.203,"the Jacksonville Jag-u-ars
and Tampa Bay ""Bucs""",27,18,the jacksonville jaguars and tampa bay bucs
54,163.339,161.839,"vie for Florida
bragging rights.",27,18,vie for florida bragging rights
55,166.342,163.374,"Asterisk: Does not
include Miami.",27,18,asterisk does not include miami
56,169.445,168.179,"(to the tune of ""Downtown""):
âª When you're not happy âª",27,18,to the tune of downtown when youre not happy 
57,171.48,169.48,âª Watching your Downton Abbey âª,27,18, watching your downton abbey 
58,173.215,171.516,âª You can always see âª,27,18, you can always see 
59,174.417,173.251,Oh!,27,18,oh
60,176.185,174.452,âª Football âª,27,18, football 
61,177.52,176.22,âª Not British Football âª,27,18, not british football 
62,179.588,177.555,âª But American Football âª,27,18, but american football 
63,182.825,179.624,âª Which has higher scores âª,27,18, which has higher scores 
64,183.86,182.86,âª Touchdown. âª,27,18, touchdown 
65,189.732,187.432,"If these U.K. clichÃ©s
are any indication,",27,18,if these uk clichs are any indication
66,192.168,189.767,"we are in for one
gobsmacking match.",27,18,we are in for one gobsmacking match
67,195.771,192.203,"To see or not to see.
That is<i> no</i> question.",27,18,to see or not to see that isi noi question
68,198.274,195.807,"Dad, I'm worried.",27,18,dad im worried
69,200.676,198.309,"No one is falling
for my pranks anymore.",27,18,no one is falling for my pranks anymore
70,202.411,200.712,"Son, I know this seems",27,18,son i know this seems
71,205.715,202.447,"like the biggest disappointment
of your life, but trust me,",27,18,like the biggest disappointment of your life but trust me
72,208.484,205.75,"there are going to be
<i>so</i> many more.",27,18,there are going to be isoi many more
73,210.619,208.519,"What you've got to
remember is-- oh, my God,",27,18,what youve got to remember is oh my god
74,211.787,210.655,13 men in the field!,27,18,13 men in the field
75,213.522,211.823,"Review it, review it,
review it.",27,18,review it review it review it
76,214.99,213.558,Yes! Play stands!,27,18,yes play stands
77,216.359,215.026,(crowd cheering over TV),27,18,crowd cheering over tv
78,217.66,216.394,"MARGE:
<i>Here comes the airplane!</i>",27,18,marge ihere comes the airplanei
79,218.695,217.695,<i>Zhoop!</i>,27,18,izhoopi
80,221.864,219.931,"Thanks to your late
football-watching,",27,18,thanks to your late footballwatching
81,223.466,221.899,you missed breakfast.,27,18,you missed breakfast
82,225.668,223.501,"Eh, don't worry, Marge,
I'll make my own.",27,18,eh dont worry marge ill make my own
83,228.604,227.472,Meh.,27,18,meh
84,236.246,235.246,(bell dings),27,18,bell dings
85,244.387,241.786,"Mom, I've been working on
a new solo jazz piece.",27,18,mom ive been working on a new solo jazz piece
86,246.155,244.422,"(groans)
Can I hear it?",27,18,groans can i hear it
87,248.924,246.19,(playing jazzy tune),27,18,playing jazzy tune
88,251.56,248.96,"Oh, I'd love to stay and listen,
but I'm late for work.",27,18,oh id love to stay and listen but im late for work
89,257.066,254.232,"Here's another super-fan to hear
you lay down your licks.",27,18,heres another superfan to hear you lay down your licks
90,262.671,261.406,"(car door shuts,
tires screeching away)",27,18,car door shuts tires screeching away
91,265.408,262.707,(solo ends),27,18,solo ends
92,266.976,265.443,"(panting, chuckling)",27,18,panting chuckling
93,268.344,267.011,"<i>Brava.</i>
(giggles)",27,18,ibravai giggles
94,269.912,268.379,I knew you'd like it.,27,18,i knew youd like it
